Mass_ID,Isobar,Stage1_hit,Stage2_hit,Hash,Hex,HexNAc,Neu5Ac,Fuc,NCore,DM1,MCC,Exp. Mass,Theo. Mass,Da,ppm,ch_A,ch_B,Abundance,Permutations,Permutation abundance
148,8509,2,0,-2048269643584065698,7,8,0,0,8,1,1,156244.74446,156248.9856,-4.241140000027372,-27.143472219939785,A2G0,A2G1,0.5066877558590102,2,1.0133755117180203
148,8509,2,1,-2048269643584065698,7,8,0,0,8,1,1,156244.74446,156248.9856,-4.241140000027372,-27.143472219939785,A2G1,A2G0,0.5066877558590102,2,1.0133755117180203
148,8516,0,0,5211233250036949814,7,7,0,0,5,4,1,156244.74446,156239.94440000004,4.800059999950463,30.722361163042386,A2G0,A1G1,0.1288559379124207,2,0.2577118758248414
148,8516,0,1,6712778261057201676,7,7,0,0,5,4,1,156244.74446,156239.94440000004,4.800059999950463,30.722361163042386,A1G0,A2G1,0.24858376331287557,2,0.49716752662575114
148,8516,0,2,6712778261057201676,7,7,0,0,5,4,1,156244.74446,156239.94440000004,4.800059999950463,30.722361163042386,A2G1,A1G0,0.24858376331287557,2,0.49716752662575114
148,8516,0,3,5211233250036949814,7,7,0,0,5,4,1,156244.74446,156239.94440000004,4.800059999950463,30.722361163042386,A1G1,A2G0,0.1288559379124207,2,0.2577118758248414
149,8532,2,0,7321149072039345862,9,5,0,0,0,9,0,156259.082851,156260.17640000003,-1.0935490000119898,-6.998257810823703,M5,A1G1,0.06266596703771932,2,0.12533193407543863
149,8532,2,1,-2530982825719177821,9,5,0,0,0,9,0,156259.082851,156260.17640000003,-1.0935490000119898,-6.998257810823703,A1G0,M6,0.031200216639542463,2,0.06240043327908493
149,8532,2,2,7321149072039345862,9,5,0,0,0,9,0,156259.082851,156260.17640000003,-1.0935490000119898,-6.998257810823703,A1G1,M5,0.06266596703771932,2,0.12533193407543863
149,8532,2,3,-2530982825719177821,9,5,0,0,0,9,0,156259.082851,156260.17640000003,-1.0935490000119898,-6.998257810823703,M6,A1G0,0.031200216639542463,2,0.06240043327908493
149,8557,1,0,-7124418777217594281,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A2G0F,A1G1,0.4676049489551853,2,0.9352098979103706
149,8557,1,1,5326809305034651244,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A2G1F,A1G0,1.680052343454685,2,3.36010468690937
149,8557,1,2,3243890467681034002,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A1G0F,A2G1,0.48604379317764557,2,0.9720875863552911
149,8557,1,3,3007179775047369534,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A2G0,A1G1F,0.38049412412046996,2,0.7609882482409399
149,8557,1,4,3007179775047369534,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A1G1F,A2G0,0.38049412412046996,2,0.7609882482409399
149,8557,1,5,5326809305034651244,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A1G0,A2G1F,1.680052343454685,2,3.36010468690937
149,8557,1,6,3243890467681034002,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A2G1,A1G0F,0.48604379317764557,2,0.9720875863552911
149,8557,1,7,-7124418777217594281,7,7,0,1,7,2,1,156259.082851,156256.65120000002,2.431650999991689,15.561903965798601,A1G1,A2G0F,0.4676049489551853,2,0.9352098979103706
149,8561,2,0,4719943387863366401,6,7,0,1,1,8,0,156259.082851,156261.5658,-2.482948999997461,-15.889697426783757,A2G0F,A1G0,1.8624942882113313,2,3.7249885764226627
149,8561,2,1,6959151813264177042,6,7,0,1,1,8,0,156259.082851,156261.5658,-2.482948999997461,-15.889697426783757,A1G0F,A2G0,1.0035128316038457,2,2.0070256632076915
149,8561,2,2,6959151813264177042,6,7,0,1,1,8,0,156259.082851,156261.5658,-2.482948999997461,-15.889697426783757,A2G0,A1G0F,1.0035128316038457,2,2.0070256632076915
149,8561,2,3,4719943387863366401,6,7,0,1,1,8,0,156259.082851,156261.5658,-2.482948999997461,-15.889697426783757,A1G0,A2G0F,1.8624942882113313,2,3.7249885764226627
149,8565,0,0,2959622598313400477,10,6,1,1,1,7,1,156259.082851,156261.9132,-2.830348999996204,-18.112852594948283,M5,A2S1G1F,0.08709507283208448,2,0.17419014566416896
149,8565,0,1,2959622598313400477,10,6,1,1,1,7,1,156259.082851,156261.9132,-2.830348999996204,-18.112852594948283,A2S1G1F,M5,0.08709507283208448,2,0.17419014566416896
149,8565,0,2,-193692625590983173,10,6,1,1,1,7,1,156259.082851,156261.9132,-2.830348999996204,-18.112852594948283,M6,A2S1G0F,0.005310675172688078,2,0.010621350345376156
149,8565,0,3,-193692625590983173,10,6,1,1,1,7,1,156259.082851,156261.9132,-2.830348999996204,-18.112852594948283,A2S1G0F,M6,0.005310675172688078,2,0.010621350345376156
149,8568,0,0,335502197936977398,7,7,1,1,8,1,0,156259.082851,156261.9396,-2.856748999998672,-18.281796625022,A1G0,A2S1G0F,0.021152689247147433,2,0.04230537849429487
149,8568,0,1,335502197936977398,7,7,1,1,8,1,0,156259.082851,156261.9396,-2.856748999998672,-18.281796625022,A2S1G0F,A1G0,0.021152689247147433,2,0.04230537849429487
149,8576,0,0,6376557661218153622,8,7,0,1,6,3,0,156259.082851,156262.25980000003,-3.1769490000151563,-20.330878384078993,A2G1F,A1G1,0.4218003755907506,2,0.8436007511815012
149,8576,0,1,3708084792803615856,8,7,0,1,6,3,0,156259.082851,156262.25980000003,-3.1769490000151563,-20.330878384078993,A2G2F,A1G0,0.29296474607299194,2,0.5859294921459839
149,8576,0,2,5817712136133063102,8,7,0,1,6,3,0,156259.082851,156262.25980000003,-3.1769490000151563,-20.330878384078993,A1G1F,A2G1,0.18428942963663678,2,0.36857885927327355
149,8576,0,3,3708084792803615856,8,7,0,1,6,3,0,156259.082851,156262.25980000003,-3.1769490000151563,-20.330878384078993,A1G0,A2G2F,0.29296474607299194,2,0.5859294921459839
149,8576,0,4,5817712136133063102,8,7,0,1,6,3,0,156259.082851,156262.25980000003,-3.1769490000151563,-20.330878384078993,A2G1,A1G1F,0.18428942963663678,2,0.36857885927327355
149,8576,0,5,6376557661218153622,8,7,0,1,6,3,0,156259.082851,156262.25980000003,-3.1769490000151563,-20.330878384078993,A1G1,A2G1F,0.4218003755907506,2,0.8436007511815012
149,8586,1,0,-1219050057080621297,7,8,0,2,9,0,0,156259.082851,156255.30200000003,3.7808509999886155,24.196625340678775,A2G0F,A2G1F,25.17933767509532,2,50.35867535019064
149,8586,1,1,-1219050057080621297,7,8,0,2,9,0,0,156259.082851,156255.30200000003,3.7808509999886155,24.196625340678775,A2G1F,A2G0F,25.17933767509532,2,50.35867535019064
149,8590,0,0,5487444735551050573,10,5,0,0,6,3,1,156259.082851,156255.2618,3.821051000006264,24.45390290214383,A1G1,M6,0.007833245879714915,2,0.01566649175942983
149,8590,0,1,5487444735551050573,10,5,0,0,6,3,1,156259.082851,156255.2618,3.821051000006264,24.45390290214383,M6,A1G1,0.007833245879714915,2,0.01566649175942983
149,8591,0,0,2178225571527952377,3,4,0,0,0,10,1,156259.082851,156262.91500000004,-3.8321490000234917,-24.523726567007216,A2G0,Unglycosylated,0.2123437463221886,2,0.4246874926443772
149,8591,0,1,2178225571527952377,3,4,0,0,0,10,1,156259.082851,156262.91500000004,-3.8321490000234917,-24.523726567007216,Unglycosylated,A2G0,0.2123437463221886,2,0.4246874926443772
149,8598,2,0,443190695945592877,9,7,1,2,4,4,1,156259.082851,156254.95540000004,4.127450999978464,26.4148486645593,A1G1F,A2S1G1F,0.06513678116467335,2,0.1302735623293467
149,8598,2,1,443190695945592877,9,7,1,2,4,4,1,156259.082851,156254.95540000004,4.127450999978464,26.4148486645593,A2S1G1F,A1G1F,0.06513678116467335,2,0.1302735623293467
149,8602,1,0,9057367428553476537,7,8,1,2,2,6,1,156259.082851,156263.30260000002,-4.219749000010779,-27.004094562191717,A2G0F,A2S1G0F,0.31702030437639683,2,0.6340406087527937
149,8602,1,1,9057367428553476537,7,8,1,2,2,6,1,156259.082851,156263.30260000002,-4.219749000010779,-27.004094562191717,A2S1G0F,A2G0F,0.31702030437639683,2,0.6340406087527937
149,8607,2,0,-5854815472336678789,8,8,0,0,7,2,0,156259.082851,156254.59420000002,4.488650999992387,28.726521757479226,A2G1,A2G1,0.12111939851473014,1,0.12111939851473014
149,8609,1,0,-2739754259387376580,8,5,0,0,1,8,1,156259.082851,156254.56780000002,4.515050999994855,28.89548167176752,M5,A1G0,0.2496017331163397,2,0.4992034662326794
149,8609,1,1,-2739754259387376580,8,5,0,0,1,8,1,156259.082851,156254.56780000002,4.515050999994855,28.89548167176752,A1G0,M5,0.2496017331163397,2,0.4992034662326794
149,8609,1,2,5448161302868106960,8,5,0,0,1,8,1,156259.082851,156254.56780000002,4.515050999994855,28.89548167176752,A1G1,M4,0.005177908293370876,2,0.010355816586741753
149,8609,1,3,5448161302868106960,8,5,0,0,1,8,1,156259.082851,156254.56780000002,4.515050999994855,28.89548167176752,M4,A1G1,0.005177908293370876,2,0.010355816586741753
149,8610,2,0,8437465772341382222,8,6,0,0,4,5,1,156259.082851,156263.60900000003,-4.526149000012083,-28.96483083282738,A2G0,M5,0.5087626815435179,2,1.0175253630870358
149,8610,2,1,8437465772341382222,8,6,0,0,4,5,1,156259.082851,156263.60900000003,-4.526149000012083,-28.96483083282738,M5,A2G0,0.5087626815435179,2,1.0175253630870358
149,8610,2,2,4803333819491667496,8,6,0,0,4,5,1,156259.082851,156263.60900000003,-4.526149000012083,-28.96483083282738,A2G1,M4,0.02036058854342446,2,0.04072117708684892
149,8610,2,3,2238233291564908771,8,6,0,0,4,5,1,156259.082851,156263.60900000003,-4.526149000012083,-28.96483083282738,A1G1,A1G1,0.007833245879714915,1,0.007833245879714915
149,8610,2,4,4803333819491667496,8,6,0,0,4,5,1,156259.082851,156263.60900000003,-4.526149000012083,-28.96483083282738,M4,A2G1,0.02036058854342446,2,0.04072117708684892
149,8611,0,0,-5872830558074228269,8,8,0,2,0,8,1,156259.082851,156263.6228,-4.53994899999816,-29.053140575198285,A2G0F,A2G2F,4.390731215613096,2,8.781462431226192
149,8611,0,1,-8697716817842587237,8,8,0,2,0,8,1,156259.082851,156263.6228,-4.53994899999816,-29.053140575198285,A2G1F,A2G1F,22.712877851725676,1,22.712877851725676
149,8611,0,2,-5872830558074228269,8,8,0,2,0,8,1,156259.082851,156263.6228,-4.53994899999816,-29.053140575198285,A2G2F,A2G0F,4.390731215613096,2,8.781462431226192
149,8620,3,0,-4585998061164318099,9,8,1,2,7,1,1,156259.082851,156263.9966,-4.91374899999937,-31.445176796402055,A2G1F,A2S1G1F,0.5862310304820602,2,1.1724620609641203
149,8620,3,1,-6752838460148462392,9,8,1,2,7,1,1,156259.082851,156263.9966,-4.91374899999937,-31.445176796402055,A2G2F,A2S1G0F,0.04986633975710501,2,0.09973267951421003
149,8620,3,2,-4585998061164318099,9,8,1,2,7,1,1,156259.082851,156263.9966,-4.91374899999937,-31.445176796402055,A2S1G1F,A2G1F,0.5862310304820602,2,1.1724620609641203
149,8620,3,3,-6752838460148462392,9,8,1,2,7,1,1,156259.082851,156263.9966,-4.91374899999937,-31.445176796402055,A2S1G0F,A2G2F,0.04986633975710501,2,0.09973267951421003
150,8658,2,0,335502197936977398,7,7,1,1,6,3,0,156390.217566,156391.37480000002,-1.157234000012977,-7.399602449258454,A1G0,A2S1G0F,0.0877219096014523,2,0.1754438192029046
150,8658,2,1,335502197936977398,7,7,1,1,6,3,0,156390.217566,156391.37480000002,-1.157234000012977,-7.399602449258454,A2S1G0F,A1G0,0.0877219096014523,2,0.1754438192029046
150,8666,1,0,6376557661218153622,8,7,0,1,4,5,0,156390.217566,156391.695,-1.4774340000003576,-9.447010597336115,A2G1F,A1G1,1.7492402022792577,2,3.4984804045585154
150,8666,1,1,3708084792803615856,8,7,0,1,4,5,0,156390.217566,156391.695,-1.4774340000003576,-9.447010597336115,A2G2F,A1G0,1.2149484479801145,2,2.429896895960229
150,8666,1,2,5817712136133063102,8,7,0,1,4,5,0,156390.217566,156391.695,-1.4774340000003576,-9.447010597336115,A1G1F,A2G1,0.764263139225589,2,1.528526278451178
150,8666,1,3,3708084792803615856,8,7,0,1,4,5,0,156390.217566,156391.695,-1.4774340000003576,-9.447010597336115,A1G0,A2G2F,1.2149484479801145,2,2.429896895960229
150,8666,1,4,5817712136133063102,8,7,0,1,4,5,0,156390.217566,156391.695,-1.4774340000003576,-9.447010597336115,A2G1,A1G1F,0.764263139225589,2,1.528526278451178
150,8666,1,5,6376557661218153622,8,7,0,1,4,5,0,156390.217566,156391.695,-1.4774340000003576,-9.447010597336115,A1G1,A2G1F,1.7492402022792577,2,3.4984804045585154
150,8678,0,0,5614300884989536244,7,5,0,1,10,0,0,156390.217566,156392.38900000002,-2.1714340000180528,-13.884524777085236,A1G0F,M4,0.3388398740126737,2,0.6776797480253474
150,8678,0,1,5614300884989536244,7,5,0,1,10,0,0,156390.217566,156392.38900000002,-2.1714340000180528,-13.884524777085236,M4,A1G0F,0.3388398740126737,2,0.6776797480253474
150,8678,3,0,-3494754057269106087,4,3,0,1,11,0,0,156390.217566,156392.38900000002,-2.1714340000180528,-13.884524777085236,A1G1F,Unglycosylated,0.6489648208079355,2,1.297929641615871
150,8678,3,1,-3494754057269106087,4,3,0,1,11,0,0,156390.217566,156392.38900000002,-2.1714340000180528,-13.884524777085236,Unglycosylated,A1G1F,0.6489648208079355,2,1.297929641615871
150,8685,1,0,9057367428553476537,7,8,1,2,0,8,1,156390.217566,156392.73780000003,-2.5202340000250842,-16.11477639868444,A2G0F,A2S1G0F,1.3147087898566596,2,2.6294175797133192
150,8685,1,1,9057367428553476537,7,8,1,2,0,8,1,156390.217566,156392.73780000003,-2.5202340000250842,-16.11477639868444,A2S1G0F,A2G0F,1.3147087898566596,2,2.6294175797133192
150,8690,1,0,8437465772341382222,8,6,0,0,2,7,1,156390.217566,156393.04420000003,-2.826634000026388,-18.073911243850496,A2G0,M5,2.1098799040396963,2,4.2197598080793925
150,8690,1,1,8437465772341382222,8,6,0,0,2,7,1,156390.217566,156393.04420000003,-2.826634000026388,-18.073911243850496,M5,A2G0,2.1098799040396963,2,4.2197598080793925
150,8690,1,2,4803333819491667496,8,6,0,0,2,7,1,156390.217566,156393.04420000003,-2.826634000026388,-18.073911243850496,A2G1,M4,0.08443700405041918,2,0.16887400810083836
150,8690,1,3,2238233291564908771,8,6,0,0,2,7,1,156390.217566,156393.04420000003,-2.826634000026388,-18.073911243850496,A1G1,A1G1,0.032485102906665474,1,0.032485102906665474
150,8690,1,4,4803333819491667496,8,6,0,0,2,7,1,156390.217566,156393.04420000003,-2.826634000026388,-18.073911243850496,M4,A2G1,0.08443700405041918,2,0.16887400810083836
150,8697,1,0,-6982809533548590395,8,8,2,2,7,1,1,156390.217566,156393.11160000003,-2.894034000026295,-18.504868727391536,A2S1G0F,A2S1G0F,0.01493138886833231,1,0.01493138886833231
150,8702,0,0,-4585998061164318099,9,8,1,2,5,3,1,156390.217566,156393.43180000002,-3.2142340000136755,-20.55223140140643,A2G1F,A2S1G1F,2.4311473997779514,2,4.862294799555903
150,8702,0,1,-6752838460148462392,9,8,1,2,5,3,1,156390.217566,156393.43180000002,-3.2142340000136755,-20.55223140140643,A2G2F,A2S1G0F,0.20679973582640246,2,0.4135994716528049
150,8702,0,2,-4585998061164318099,9,8,1,2,5,3,1,156390.217566,156393.43180000002,-3.2142340000136755,-20.55223140140643,A2S1G1F,A2G1F,2.4311473997779514,2,4.862294799555903
150,8702,0,3,-6752838460148462392,9,8,1,2,5,3,1,156390.217566,156393.43180000002,-3.2142340000136755,-20.55223140140643,A2S1G0F,A2G2F,0.20679973582640246,2,0.4135994716528049
150,8705,0,0,-3494444855394962107,10,6,0,0,7,2,1,156390.217566,156393.73820000002,-3.5206340000149794,-22.511348859202464,A2G1,M6,0.12773803176858287,2,0.25547606353716573
150,8705,0,1,-3494444855394962107,10,6,0,0,7,2,1,156390.217566,156393.73820000002,-3.5206340000149794,-22.511348859202464,M6,A2G1,0.12773803176858287,2,0.25547606353716573
150,8705,2,0,-8899051845648971277,4,2,0,0,9,2,1,156390.217566,156393.73820000002,-3.5206340000149794,-22.511348859202464,Unglycosylated,M4,0.0716986629221232,2,0.1433973258442464
150,8705,2,1,-8899051845648971277,4,2,0,0,9,2,1,156390.217566,156393.73820000002,-3.5206340000149794,-22.511348859202464,M4,Unglycosylated,0.0716986629221232,2,0.1433973258442464
150,8706,1,0,4505373817487906119,10,8,0,2,3,5,1,156390.217566,156393.75200000004,-3.53443400003016,-22.599585692081607,A2G2F,A2G2F,2.864176341195674,1,2.864176341195674
150,8706,3,0,4627596059061846514,7,6,0,2,4,5,1,156390.217566,156393.75200000004,-3.53443400003016,-22.599585692081607,A1G0F,A1G1F,3.066935269909584,2,6.133870539819168
150,8706,3,1,4627596059061846514,7,6,0,2,4,5,1,156390.217566,156393.75200000004,-3.53443400003016,-22.599585692081607,A1G1F,A1G0F,3.066935269909584,2,6.133870539819168
150,8711,2,0,-7124418777217594281,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A2G0F,A1G1,1.9391954650385728,2,3.8783909300771455
150,8711,2,1,5326809305034651244,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A2G1F,A1G0,6.96731267009535,2,13.9346253401907
150,8711,2,2,3243890467681034002,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A1G0F,A2G1,2.0156628402805197,2,4.031325680561039
150,8711,2,3,3007179775047369534,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A2G0,A1G1F,1.5779398434873155,2,3.155879686974631
150,8711,2,4,3007179775047369534,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A1G1F,A2G0,1.5779398434873155,2,3.155879686974631
150,8711,2,5,5326809305034651244,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A1G0,A2G1F,6.96731267009535,2,13.9346253401907
150,8711,2,6,3243890467681034002,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A2G1,A1G0F,2.0156628402805197,2,4.031325680561039
150,8711,2,7,-7124418777217594281,7,7,0,1,5,4,1,156390.217566,156386.08640000003,4.131165999977384,26.416454910258455,A1G1,A2G0F,1.9391954650385728,2,3.8783909300771455
150,8723,0,0,-5091460100069526673,7,8,0,1,8,1,1,156390.217566,156395.1276,-4.910034000000451,-31.395057348324006,A2G0F,A2G1,7.625310981168625,2,15.25062196233725
150,8723,0,1,-4629911638068021122,7,8,0,1,8,1,1,156390.217566,156395.1276,-4.910034000000451,-31.395057348324006,A2G1F,A2G0,14.20145859138584,2,28.40291718277168
150,8723,0,2,-4629911638068021122,7,8,0,1,8,1,1,156390.217566,156395.1276,-4.910034000000451,-31.395057348324006,A2G0,A2G1F,14.20145859138584,2,28.40291718277168
150,8723,0,3,-5091460100069526673,7,8,0,1,8,1,1,156390.217566,156395.1276,-4.910034000000451,-31.395057348324006,A2G1,A2G0F,7.625310981168625,2,15.25062196233725
151,8724,1,0,970505293999216288,9,6,0,1,2,7,0,156480.073992,156480.07720000003,-0.0032080000382848084,-0.020501012625298014,A2G0F,M6,0.36126758366928235,2,0.7225351673385647
151,8724,1,1,-3385397432057832786,9,6,0,1,2,7,0,156480.073992,156480.07720000003,-0.0032080000382848084,-0.020501012625298014,A2G1F,M5,2.6070348968025217,2,5.214069793605043
151,8724,1,2,1601540748839531252,9,6,0,1,2,7,0,156480.073992,156480.07720000003,-0.0032080000382848084,-0.020501012625298014,A2G2F,M4,0.03756314985109826,2,0.07512629970219652
151,8724,1,3,-3385397432057832786,9,6,0,1,2,7,0,156480.073992,156480.07720000003,-0.0032080000382848084,-0.020501012625298014,M5,A2G1F,2.6070348968025217,2,5.214069793605043
151,8724,1,4,970505293999216288,9,6,0,1,2,7,0,156480.073992,156480.07720000003,-0.0032080000382848084,-0.020501012625298014,M6,A2G0F,0.36126758366928235,2,0.7225351673385647
151,8724,1,5,1601540748839531252,9,6,0,1,2,7,0,156480.073992,156480.07720000003,-0.0032080000382848084,-0.020501012625298014,M4,A2G2F,0.03756314985109826,2,0.07512629970219652
151,8730,1,0,3642551512348173890,5,4,1,1,5,5,0,156480.073992,156479.757,0.3169919999781996,2.02577001687317,Unglycosylated,A2S1G1F,0.028084565523217676,2,0.05616913104643535
151,8730,1,1,3642551512348173890,5,4,1,1,5,5,0,156480.073992,156479.757,0.3169919999781996,2.02577001687317,A2S1G1F,Unglycosylated,0.028084565523217676,2,0.05616913104643535
151,8730,2,0,8208747288675661170,8,6,1,1,4,5,0,156480.073992,156479.757,0.3169919999781996,2.02577001687317,A2S1G0F,M4,0.002712140783472799,2,0.005424281566945598
151,8730,2,1,8208747288675661170,8,6,1,1,4,5,0,156480.073992,156479.757,0.3169919999781996,2.02577001687317,M4,A2S1G0F,0.002712140783472799,2,0.005424281566945598
151,8734,1,0,2959622598313400477,10,6,1,1,9,0,0,156480.073992,156480.45100000003,-0.3770080000394955,-2.4092977597533602,M5,A2S1G1F,0.06728890825867383,2,0.13457781651734765
151,8734,1,1,2959622598313400477,10,6,1,1,9,0,0,156480.073992,156480.45100000003,-0.3770080000394955,-2.4092977597533602,A2S1G1F,M5,0.06728890825867383,2,0.13457781651734765
151,8734,1,2,-193692625590983173,10,6,1,1,9,0,0,156480.073992,156480.45100000003,-0.3770080000394955,-2.4092977597533602,M6,A2S1G0F,0.004102982210894745,2,0.00820596442178949
151,8734,1,3,-193692625590983173,10,6,1,1,9,0,0,156480.073992,156480.45100000003,-0.3770080000394955,-2.4092977597533602,A2S1G0F,M6,0.004102982210894745,2,0.00820596442178949
151,8742,0,0,-2048269643584065698,7,8,0,0,1,8,0,156480.073992,156480.7588,-0.6848080000199843,-4.37630802196739,A2G0,A2G1,0.19320178268318278,2,0.38640356536636555
151,8742,0,1,-2048269643584065698,7,8,0,0,1,8,0,156480.073992,156480.7588,-0.6848080000199843,-4.37630802196739,A2G1,A2G0,0.19320178268318278,2,0.38640356536636555
151,8744,2,0,-5195047859517588975,11,6,0,1,7,2,0,156480.073992,156480.77120000002,-0.6972080000268761,-4.455550638460019,A2G2F,M6,0.056826303620892235,2,0.11365260724178447
151,8744,2,1,-5195047859517588975,11,6,0,1,7,2,0,156480.073992,156480.77120000002,-0.6972080000268761,-4.455550638460019,M6,A2G2F,0.056826303620892235,2,0.11365260724178447
151,8760,2,0,7321149072039345862,9,5,0,0,0,9,1,156480.073992,156481.42640000003,-1.3524080000352114,-8.642610379701978,M5,A1G1,0.048415190088558,2,0.096830380177116
151,8760,2,1,-2530982825719177821,9,5,0,0,0,9,1,156480.073992,156481.42640000003,-1.3524080000352114,-8.642610379701978,A1G0,M6,0.024105020489006635,2,0.04821004097801327
151,8760,2,2,7321149072039345862,9,5,0,0,0,9,1,156480.073992,156481.42640000003,-1.3524080000352114,-8.642610379701978,A1G1,M5,0.048415190088558,2,0.096830380177116
151,8760,2,3,-2530982825719177821,9,5,0,0,0,9,1,156480.073992,156481.42640000003,-1.3524080000352114,-8.642610379701978,M6,A1G0,0.024105020489006635,2,0.04821004097801327
151,8763,2,0,-5636172348269498355,6,6,0,0,7,3,0,156480.073992,156481.45280000003,-1.3788080000376794,-8.811319011716634,A1G0,A1G0,0.09601152228672136,1,0.09601152228672136
151,8763,3,0,2178225571527952377,3,4,0,0,8,3,0,156480.073992,156481.45280000003,-1.3788080000376794,-8.811319011716634,A2G0,Unglycosylated,0.16405496201977157,2,0.32810992403954314
151,8763,3,1,2178225571527952377,3,4,0,0,8,3,0,156480.073992,156481.45280000003,-1.3788080000376794,-8.811319011716634,Unglycosylated,A2G0,0.16405496201977157,2,0.32810992403954314
151,8764,1,0,5613609127159381012,12,4,0,0,1,8,0,156480.073992,156478.6878,1.3861919999762904,8.858663243316707,M6,M6,0.00605189876106975,1,0.00605189876106975
151,8765,2,0,8832368063389986666,6,8,0,2,3,6,0,156480.073992,156481.4666,-1.3926080000237562,-8.899507592062381,A2G0F,A2G0F,21.56583779124089,1,21.56583779124089
151,8782,1,0,-5872830558074228269,8,8,0,2,8,1,0,156480.073992,156482.16060000003,-2.0866080000414513,-13.334478460936147,A2G0F,A2G2F,3.3922413788607195,2,6.784482757721439
151,8782,1,1,-8697716817842587237,8,8,0,2,8,1,0,156480.073992,156482.16060000003,-2.0866080000414513,-13.334478460936147,A2G1F,A2G1F,17.54777514224918,1,17.54777514224918
151,8782,1,2,-5872830558074228269,8,8,0,2,8,1,0,156480.073992,156482.16060000003,-2.0866080000414513,-13.334478460936147,A2G2F,A2G0F,3.3922413788607195,2,6.784482757721439
151,8790,1,0,4719943387863366401,6,7,0,1,1,8,1,156480.073992,156482.8158,-2.741808000020683,-17.521463848944126,A2G0F,A1G0,1.4389471552929043,2,2.8778943105858086
151,8790,1,1,6959151813264177042,6,7,0,1,1,8,1,156480.073992,156482.8158,-2.741808000020683,-17.521463848944126,A1G0F,A2G0,0.7753054296467379,2,1.5506108592934758
151,8790,1,2,6959151813264177042,6,7,0,1,1,8,1,156480.073992,156482.8158,-2.741808000020683,-17.521463848944126,A2G0,A1G0F,0.7753054296467379,2,1.5506108592934758
151,8790,1,3,4719943387863366401,6,7,0,1,1,8,1,156480.073992,156482.8158,-2.741808000020683,-17.521463848944126,A1G0,A2G0F,1.4389471552929043,2,2.8778943105858086
151,8796,1,0,335502197936977398,7,7,1,1,8,1,1,156480.073992,156483.1896,-3.1156080000218935,-19.910176984415795,A1G0,A2S1G0F,0.01634238677220789,2,0.03268477354441578
151,8796,1,1,335502197936977398,7,7,1,1,8,1,1,156480.073992,156483.1896,-3.1156080000218935,-19.910176984415795,A2S1G0F,A1G0,0.01634238677220789,2,0.03268477354441578
151,8799,0,0,6376557661218153622,8,7,0,1,6,3,1,156480.073992,156483.50980000003,-3.435808000038378,-21.956358241386898,A2G1F,A1G1,0.3258793621003152,2,0.6517587242006304
151,8799,0,1,3708084792803615856,8,7,0,1,6,3,1,156480.073992,156483.50980000003,-3.435808000038378,-21.956358241386898,A2G2F,A1G0,0.22634205679507924,2,0.4526841135901585
151,8799,0,2,5817712136133063102,8,7,0,1,6,3,1,156480.073992,156483.50980000003,-3.435808000038378,-21.956358241386898,A1G1F,A2G1,0.1423804369251848,2,0.2847608738503696
151,8799,0,3,3708084792803615856,8,7,0,1,6,3,1,156480.073992,156483.50980000003,-3.435808000038378,-21.956358241386898,A1G0,A2G2F,0.22634205679507924,2,0.4526841135901585
151,8799,0,4,5817712136133063102,8,7,0,1,6,3,1,156480.073992,156483.50980000003,-3.435808000038378,-21.956358241386898,A2G1,A1G1F,0.1423804369251848,2,0.2847608738503696
151,8799,0,5,6376557661218153622,8,7,0,1,6,3,1,156480.073992,156483.50980000003,-3.435808000038378,-21.956358241386898,A1G1,A2G1F,0.3258793621003152,2,0.6517587242006304
151,8801,1,0,-1219050057080621297,7,8,0,2,9,0,1,156480.073992,156476.55200000003,3.521991999965394,22.508113547679613,A2G0F,A2G1F,19.453340903683223,2,38.906681807366446
151,8801,1,1,-1219050057080621297,7,8,0,2,9,0,1,156480.073992,156476.55200000003,3.521991999965394,22.508113547679613,A2G1F,A2G0F,19.453340903683223,2,38.906681807366446
151,8808,1,0,-5854815472336678789,8,8,0,0,7,2,1,156480.073992,156475.84420000002,4.229791999969166,27.031597251284648,A2G1,A2G1,0.09357581123694865,1,0.09357581123694865
